,mV
2505,1846
2506,
2507,1843
2508,1845
2509,1851
2510,1855
2511,1862
2512,1867
2513,1877
2514,1886
2515,1887
2516,1883
2517,1880
2518,1879
2519,1872
2520,1872
2521,1865
2522,1855
2523,1850
2524,1848
2525,1851
2526,1851
2527,1854
2528,1857
2529,1861
2530,1881
2531,1887
2532,1895
2533,1901
2534,1905
2535,1907
2536,1904
2537,1897
2538,1886
2539,1874
2540,1872
2541,1872
2542,1870
2543,1872
2544,1875
2545,1883
2546,1895
2547,1905
2548,1918
2549,1920
2550,1927
2551,1930
2552,1929
2553,1926
2554,1926
2555,1930
2556,1936
2557,1951
2558,1979
2559,2015
2560,2064
2561,2117
2562,2174
2563,2245
2564,2320
2565,2389
2566,2466
2567,2546
2568,2640
2569,2734
2570,2823
2571,2917
2572,3015
2573,3129
2574,3238
2575,3355
2576,3478
2577,3610
2578,3741
2579,3878
2580,4026
2581,4095
2582,4095
2583,4095
2584,4095
2585,4070
2586,3917
2587,3719
2588,3487
2589,3264
2590,3024
2591,1923
2592,1936
2593,1939
2594,1938
2595,1940
2596,1936
2597,1936
2598,1933
2599,1924
2600,1915
2601,1904
2602,1895
2603,1897
2604,1901
2605,1903
2606,1913
2607,1923
2608,1931
2609,1947
2610,1952
2611,1950
2612,1943
2613,1936
2614,1930
2615,1919
2616,1904
2617,1892
2618,1879
2619,1878
2620,1879
2621,1892
2622,1904
2623,1915
2624,1925
2625,1941
2626,1957
2627,1967
2628,1967
2629,1968
2630,1967
2631,1961
2632,1953
2633,1937
2634,1921
2635,1917
2636,1909
2637,1916
2638,1917
2639,1923
2640,1922
2641,1934
2642,1945
2643,1950
2644,1952
2645,1953
2646,1950
2647,1950
2648,1945
2649,1941
2650,1936
2651,1929
2652,1929
2653,1935
2654,1938
2655,1947
2656,1957
2657,1968
2658,1982
2659,1974
2660,1966
2661,1954
2662,1936
2663,1925
2664,1921
2665,1918
2666,1920
2667,1929
2668,1936
2669,1946
2670,1959
2671,1968
2672,1971
2673,
2674,1975
2675,1986
2676,1988
2677,1987
2678,1989
2679,1981
2680,1975
2681,1969
2682,1974
2683,1983
2684,1989
2685,1995
2686,2001
2687,2011
2688,2025
2689,2032
2690,2032
2691,2027
2692,2023
2693,2021
2694,2015
2695,2007
2696,1997
2697,1989
2698,1983
2699,1984
2700,1985
2701,1990
2702,2000
2703,2013
2704,2021
2705,2041
2706,2047
2707,2059
2708,2059
2709,2054
2710,2046
2711,2045
2712,2035
2713,2030
2714,2030
2715,2029
2716,2032
2717,2042
2718,2058
2719,2064
2720,2084
2721,2096
2722,2109
2723,2114
2724,2113
2725,2117
2726,2114
2727,2112
2728,2107
2729,2099
2730,2094
2731,2082
2732,2083
2733,2089
2734,2096
2735,2097
2736,2106
2737,2113
2738,2128
2739,2144
2740,2142
2741,2147
2742,2145
2743,2140
2744,2131
2745,2123
2746,2109
2747,2089
2748,2080
2749,2078
2750,2082
2751,2087
2752,2092
2753,2101
2754,2121
2755,2128
2756,2138
2757,2138
2758,2135
2759,2130
2760,2126
2761,2116
2762,2105
2763,2085
2764,2069
2765,2064
2766,2064
2767,2067
2768,2074
2769,2085
2770,2086
2771,2107
2772,2119
2773,2119
2774,2117
2775,2117
2776,2112
2777,2109
2778,2098
2779,2090
2780,2071
2781,2055
2782,2043
2783,2043
2784,2045
2785,2047
2786,2062
2787,2063
2788,2071
2789,2074
2790,2065
2791,2059
2792,2039
2793,2031
2794,2014
2795,2000
2796,1984
2797,1965
2798,1952
2799,1937
2800,1930
2801,1927
2802,1925
2803,1929
2804,1931
2805,1941
2806,1936
2807,1931
2808,1921
2809,1910
2810,1895
2811,1889
2812,1873
2813,1857
2814,1841
2815,1829
2816,1727
2817,1712
2818,1695
2819,1689
2820,1690
2821,1697
2822,1702
2823,1715
2824,1729
2825,1731
2826,1747
2827,1744
2828,1744
2829,1744
2830,1741
2831,1735
2832,1729
2833,1715
2834,1708
2835,1698
2836,1696
2837,1696
2838,1699
2839,1702
2840,1712
2841,1723
2842,1735
2843,1740
2844,1741
2845,1733
2846,1733
2847,1726
2848,1722
2849,1713
2850,1708
2851,1699
2852,1698
2853,1701
2854,1709
2855,1715
2856,1729
2857,1744
2858,1760
2859,1775
2860,1776
2861,1776
2862,1776
2863,1775
2864,1767
2865,1754
2866,1744
2867,1735
2868,1728
2869,1728
2870,1730
2871,1733
2872,1738
2873,1744
2874,1755
2875,1774
2876,1775
2877,1773
2878,1770
2879,1761
2880,1755
2881,1755
2882,1755
2883,1762
2884,1771
2885,1776
2886,1786
2887,1805
2888,1811
2889,1813
2890,1814
2891,1808
2892,1812
2893,1806
2894,1795
2895,1789
2896,1776
2897,1770
2898,1771
2899,1775
2900,1779
2901,1792
2902,1802
2903,1808
2904,1823
2905,1834
2906,1835
2907,1834
2908,1826
2909,1821
2910,1811
2911,1803
2912,1792
2913,1777
2914,1774
2915,1767
2916,1776
2917,1776
2918,1779
2919,1794
2920,1808
2921,1817
2922,1827
2923,1834
2924,1833
2925,1830
2926,1820
2927,1822
2928,1811
2929,1797
2930,1786
2931,1776
2932,1777
2933,1780
2934,1787
2935,1791
2936,1793
2937,1833
2938,1841
2939,1840
2940,1836
2941,1824
2942,1810
2943,1803
2944,1798
2945,1796
2946,1795
2947,1798
2948,1799
2949,1803
2950,1811
2951,1819
2952,1811
2953,1819
2954,1820
2955,1815
2956,1812
2957,1804
2958,1793
2959,1785
2960,1783
2961,1784
2962,1793
2963,1795
2964,1805
2965,1807
2966,1818
2967,1825
2968,1829
2969,1824
2970,1819
2971,1814
2972,1811
2973,1805
2974,1791
2975,1780
2976,1771
2977,1773
2978,1776
2979,1779
2980,1789
2981,1795
2982,1792
2983,1809
2984,1813
2985,1820
2986,1817
2987,1808
2988,1809
2989,1807
2990,1797
2991,1783
2992,1765
2993,1764
2994,1759
2995,1760
2996,1766
2997,1766
2998,1776
2999,1787
3000,1799
3001,1808
3002,1810
3003,1814
3004,1811
3005,1810
3006,1807
3007,1793
3008,1787
3009,
3010,1775
3011,1769
3012,1762
3013,1763
3014,1762
3015,1765
3016,1771
3017,1777
3018,1787
3019,1793
3020,1791
3021,1790
3022,1782
3023,1779
3024,1776
3025,1771
3026,1758
3027,1747
3028,1744
3029,1744
3030,1756
3031,1759
3032,1765
3033,1770
3034,1780
3035,1791
3036,1793
3037,1792
3038,1792
3039,1791
3040,1783
3041,1781
3042,1773
3043,1749
3044,1748
3045,1744
3046,1745
3047,1749
3048,1751
3049,1764
3050,1777
3051,1793
3052,1806
3053,1808
3054,1811
3055,1810
3056,1808
3057,1805
3058,1790
3059,1791
3060,1782
3061,1777
3062,1783
3063,1791
3064,1804
3065,1809
3066,1818
3067,1824
3068,1829
3069,1831
3070,
3071,1824
3072,1817
3073,1808
3074,1798
3075,1787
3076,1779
3077,1763
3078,1751
3079,1751
3080,1758
3081,1768
3082,1773
3083,1777
3084,1785
3085,1797
3086,1811
3087,1814
3088,1814
3089,1815
3090,1813
3091,1815
3092,1807
3093,1797
3094,1787
3095,1778
3096,1780
3097,1791
3098,1797
3099,1795
3100,1807
3101,1809
3102,1823
3103,1831
3104,1829
3105,1828
3106,1825
3107,1818
3108,1815
3109,1799
3110,1795
3111,1782
3112,1776
3113,1773
3114,1769
3115,1771
3116,1772
3117,1776
3118,1785
3119,1799
3120,1810
3121,1814
3122,1821
3123,1817
3124,1815
3125,1811
3126,1808
3127,1801
3128,1792
3129,1786
3130,1789
3131,1791
3132,
3133,1796
3134,1803
3135,1811
3136,1821
3137,1835
3138,1840
3139,1842
3140,1840
3141,1843
3142,1845
3143,1839
3144,1830
3145,1812
3146,1802
3147,1799
3148,1797
3149,1794
3150,1799
3151,1804
3152,1808
3153,1819
3154,1829
3155,1831
3156,1833
3157,1826
3158,1829
3159,1825
3160,1818
3161,1809
3162,1798
3163,1794
3164,1795
3165,1798
3166,1808
3167,1814
3168,1827
3169,1845
3170,1856
3171,1869
3172,1873
3173,1877
3174,1883
3175,1877
3176,1879
3177,1871
3178,1856
3179,1841
3180,1833
3181,1830
3182,1835
3183,1850
3184,1865
3185,1887
3186,1911
3187,1927
3188,1941
3189,1954
3190,1958
3191,1965
3192,1963
3193,1952
3194,1937
3195,1924
3196,1914
3197,1911
3198,1905
3199,1913
3200,1918
3201,1931
3202,1946
3203,1963
3204,1968
3205,1975
3206,1975
3207,1975
3208,1977
3209,1973
3210,1968
3211,1965
3212,1955
3213,1952
3214,1951
3215,1953
3216,1951
3217,1949
3218,1953
3219,1955
3220,1957
3221,1942
3222,1933
3223,1918
3224,1898
3225,1874
3226,1858
3227,1839
3228,1821
3229,1815
3230,1815
3231,1824
3232,1834
3233,1843
3234,1857
3235,1872
3236,1878
3237,1882
3238,1881
3239,1877
3240,1787
3241,1776
3242,1776
3243,1772
3244,1775
3245,1779
3246,1789
3247,1803
3248,1811
3249,1819
3250,1821
3251,1821
3252,1815
3253,1810
3254,1799
3255,1788
3256,1777
3257,1767
3258,1766
3259,1769
3260,1771
3261,1777
3262,1778
3263,1792
3264,1807
3265,1815
3266,1813
3267,1813
3268,1811
3269,1808
3270,1797
3271,1792
3272,1774
3273,1760
3274,1751
3275,1755
3276,1758
3277,1763
3278,1768
3279,1777
3280,1792
3281,1808
3282,1817
3283,1818
3284,1821
3285,1821
3286,1813
3287,1813
3288,1809
3289,1796
3290,1792
3291,1791
3292,1793
3293,1794
3294,1804
3295,1838
3296,1840
3297,1839
3298,1838
3299,1832
3300,1826
3301,
3302,1821
3303,1807
3304,1795
3305,1792
3306,1791
3307,1796
3308,1800
3309,1811
3310,1818
3311,1825
3312,1841
3313,1850
3314,1858
3315,1855
3316,1856
3317,1853
3318,1853
3319,1840
3320,1829
3321,1820
3322,1810
3323,1809
3324,1814
3325,1815
3326,1823
3327,1828
3328,1840
3329,1855
3330,1863
3331,1867
3332,1857
3333,1852
3334,1846
3335,1839
3336,1826
3337,1815
3338,1808
3339,1813
3340,1817
3341,1834
3342,1842
3343,1859
3344,1883
3345,1913
3346,1940
3347,1967
3348,1984
3349,2001
3350,2019
3351,2038
3352,2070
3353,2101
3354,2139
3355,2192
3356,2261
3357,2338
3358,2423
3359,2512
3360,2615
3361,2718
3362,2826
3363,2929
3364,3024
3365,
3366,3130
3367,3229
3368,3329
3369,3425
3370,3502
3371,3600
3372,3659
3373,3735
3374,3795
3375,3813
3376,3815
3377,3794
3378,3696
3379,3573
3380,3434
3381,3249
3382,3045
3383,2828
3384,2607
3385,2379
3386,2161
3387,1958
3388,1763
3389,1597
3390,1454
3391,1334
3392,1248
3393,1191
3394,1167
3395,1168
3396,1199
3397,1244
3398,1297
3399,1360
3400,1429
3401,1505
3402,1580
3403,1637
3404,1683
3405,1721
3406,1753
3407,1782
3408,1808
3409,1829
3410,1845
3411,1865
3412,1875
3413,1891
3414,1904
3415,1904
3416,1903
3417,1903
3418,1904
3419,1899
3420,1890
3421,1885
3422,1872
3423,1872
3424,1870
3425,1869
3426,1871
3427,
3428,1873
3429,1883
3430,1893
3431,1904
3432,1911
3433,1907
3434,1910
3435,1904
3436,1897
3437,1889
3438,1875
3439,1866
3440,1857
3441,1855
3442,1849
3443,1853
3444,1856
3445,1869
3446,1882
3447,1901
3448,1914
3449,1921
3450,1925
3451,1929
3452,1922
3453,1916
3454,1907
3455,1895
3456,1884
3457,1874
3458,1873
3459,1875
3460,1884
3461,1890
3462,1901
3463,1909
3464,1927
3465,1936
3466,1939
3467,1937
3468,1936
3469,1935
3470,1928
3471,1921
3472,1909
3473,1898
3474,1889
3475,1887
3476,1891
3477,1894
3478,1902
3479,1907
3480,1919
3481,1927
3482,1931
3483,1935
3484,1935
3485,1930
3486,1928
3487,1919
3488,1913
3489,1903
3490,1887
3491,1888
3492,1890
3493,1899
3494,1904
3495,1919
3496,1931
3497,1950
3498,1971
3499,1983
3500,1986
3501,1987
3502,1986
3503,1983
3504,1973
3505,1965
3506,1947
3507,1939
3508,1936
3509,1935
3510,1936
3511,1943
3512,1952
3513,1965
3514,1977
3515,1985
3516,1988
3517,1994
3518,1995
3519,1995
3520,1993
3521,1987
3522,1982
3523,1980
3524,1979
3525,1979
3526,1983
3527,1985
3528,1988
3529,1998
3530,2000
3531,2015
3532,2019
3533,2020
3534,2019
3535,2015
3536,2019
3537,2018
3538,2002
3539,2002
3540,2010
3541,2018
3542,2025
3543,2034
3544,2045
3545,
3546,2057
3547,2077
3548,2081
3549,2080
3550,2077
3551,2077
3552,2066
3553,2064
3554,2047
3555,2034
3556,2032
3557,2032
3558,2035
3559,2044
3560,2059
3561,2069
3562,2082
3563,2096
3564,2103
3565,2103
3566,2099
3567,2096
3568,2093
3569,2087
3570,2079
3571,2070
3572,2060
3573,2055
3574,2057
3575,2061
3576,2062
3577,2064
3578,2075
3579,2081
3580,2093
3581,2098
3582,2102
3583,2107
3584,2112
3585,2117
3586,2114
3587,2113
3588,2106
3589,2096
3590,2093
3591,2093
3592,2096
3593,2097
3594,2097
3595,2107
3596,2119
3597,2128
3598,2128
3599,2119
3600,2112
3601,2104
3602,2095
3603,2082
3604,2066
3605,2047
3606,2039
3607,2037
3608,2041
3609,2047
3610,2059
3611,2064
3612,2074
3613,2091
3614,2102
3615,2100
3616,2102
3617,2096
3618,2087
3619,2074
3620,
3621,2063
3622,2039
3623,2026
3624,2013
3625,2009
3626,2003
3627,2000
3628,2000
3629,2000
3630,2000
3631,2005
3632,2000
3633,1984
3634,1968
3635,1954
3636,1942
3637,1923
3638,1907
3639,1891
3640,1872
3641,1872
3642,1869
3643,1872
3644,1875
3645,1879
3646,1890
3647,1895
3648,1904
3649,1903
3650,1889
3651,1885
3652,1870
3653,1854
3654,1838
3655,1811
3656,1790
3657,1773
3658,1757
3659,1754
3660,1745
3661,1744
3662,1743
3663,1745
3664,1754
3665,1761
3666,1762
3667,1759
3668,1761
3669,1755
3670,1750
3671,1742
3672,1731
3673,
3674,1718
3675,1712
3676,1712
3677,1712
3678,1718
3679,1722
3680,1728
3681,1739
3682,1744
3683,1744
3684,1748
3685,1744
3686,1741
3687,1729
3688,1718
3689,1709
3690,1691
3691,1682
3692,1680
3693,1681
3694,1686
3695,1695
3696,1707
3697,1718
3698,1733
3699,1745
3700,1751
3701,1749
3702,1751
3703,1745
3704,1739
3705,1732
3706,1723
3707,1711
3708,1699
3709,1699
3710,1701
3711,1700
3712,1706
3713,1712
3714,1715
3715,1729
3716,1737
3717,1728
3718,1727
3719,1722
3720,1715
3721,1712
3722,1708
3723,1707
3724,1691
3725,1690
3726,1693
3727,1703
3728,1705
3729,1715
3730,1730
3731,1743
3732,1759
3733,1763
3734,1765
3735,1758
3736,1750
3737,1742
3738,1730
3739,1715
3740,1707
3741,1696
3742,
3743,1695
3744,1701
3745,1707
3746,1715
3747,1728
3748,1744
3749,1760
3750,1776
3751,1780
3752,1783
3753,1790
3754,1795
3755,
3756,
3757,1797
3758,1793
3759,1789
3760,1776
3761,1773
3762,1766
3763,1767
3764,1770
3765,1775
3766,1777
3767,1780
3768,1792
3769,1793
3770,1793
3771,1794
3772,1796
3773,1795
3774,1793
3775,1791
3776,1785
3777,1776
3778,1776
3779,1771
3780,1776
3781,1779
3782,1787
3783,1792
3784,1804
3785,1811
3786,1818
3787,1810
3788,1808
3789,1799
3790,1795
3791,1790
3792,1785
3793,1775
3794,1769
3795,1766
3796,
3797,
3798,1775
3799,1786
3800,1801
3801,1813
3802,1830
3803,1843
3804,1860
3805,1862
3806,1858
3807,1855
3808,1851
3809,1840
3810,1829
3811,1819
3812,1807
3813,1799
3814,1795
3815,1791
3816,1788
3817,1781
3818,1783
3819,1785
3820,1792
3821,1795
3822,1808
3823,1821
3824,1828
3825,1830
3826,1829
3827,1826
3828,1821
3829,1811
3830,1808
3831,1798
3832,1787
3833,1778
3834,1773
3835,1771
3836,1767
3837,1774
3838,1777
3839,1790
3840,1800
3841,1808
3842,1805
3843,1805
3844,1805
3845,1801
3846,1795
3847,1782
3848,1770
3849,1757
3850,1749
3851,1754
3852,1756
3853,1762
3854,1769
3855,1781
3856,1799
3857,1809
3858,1814
3859,1814
3860,1812
3861,1814
3862,1808
3863,1814
3864,1813
3865,1808
3866,1808
3867,1802
3868,1794
3869,1792
3870,1776
3871,1772
3872,1760
3873,1761
3874,
3875,1767
3876,1775
3877,1777
3878,1790
3879,1808
3880,1822
3881,1825
3882,1824
3883,1818
3884,1817
3885,1813
3886,1808
3887,1801
3888,1791
3889,1785
3890,1784
3891,1786
3892,1791
3893,1795
3894,1802
3895,1809
3896,1821
3897,1834
3898,1831
3899,1829
3900,1824
3901,1825
3902,1819
3903,1818
3904,1810
3905,
3906,
3907,1808
3908,1809
3909,1813
3910,1822
3911,1825
3912,1829
3913,1835
3914,1840
3915,1846
3916,1849
3917,1840
3918,1836
3919,1823
3920,1811
3921,1805
3922,1793
3923,1777
3924,1766
3925,1766
3926,1761
3927,1761
3928,1764
3929,1776
3930,1782
3931,1794
3932,1808
3933,1819
3934,1824
3935,1825
3936,1834
3937,1831
3938,1834
3939,
3940,1829
3941,1821
3942,1812
3943,1813
3944,1822
3945,1824
3946,1827
3947,1827
3948,1831
3949,1839
3950,1837
3951,1834
3952,1831
3953,1829
3954,1828
3955,1823
3956,1820
3957,1809
3958,1802
3959,1798
3960,1798
3961,1802
3962,1808
3963,1809
3964,1817
3965,1827
3966,1840
3967,1841
3968,1846
3969,1845
3970,1843
3971,1839
3972,1834
3973,1823
3974,1813
3975,1808
3976,1808
3977,1814
3978,1822
3979,1827
3980,1840
3981,1854
3982,1871
3983,1885
3984,1890
3985,1889
3986,1888
3987,1886
3988,1886
3989,1872
3990,1865
3991,
3992,1856
3993,1840
3994,1823
3995,1808
3996,1789
3997,1776
3998,1776
3999,1775
4000,1776
4001,1777
4002,1781
4003,1790
4004,1802
4005,1809
4006,1812
4007,1812
4008,1813
4009,1807
4010,1798
4011,1791
4012,1779
4013,1767
4014,1773
4015,1774
4016,1788
4017,1806
4018,1818
4019,1839
4020,1853
4021,1871
4022,1881
4023,1885
4024,1884
4025,1879
4026,1873
4027,1863
4028,1845
4029,1839
4030,1830
4031,1826
4032,1827
4033,1829
4034,1830
4035,1840
4036,1847
4037,1865
4038,1872
4039,1876
4040,1872
4041,1860
4042,1855
4043,1844
4044,1835
4045,1827
4046,1823
4047,1822
4048,
4049,1824
4050,1826
4051,1839
4052,1845
4053,1856
4054,1863
4055,1865
4056,1870
4057,1865
4058,1869
4059,1867
4060,1865
4061,1856
4062,1846
4063,1840
4064,1842
4065,1846
4066,1848
4067,1856
4068,1863
4069,1872
4070,1878
4071,1882
4072,1879
4073,1879
4074,1879
4075,1873
4076,1872
4077,1864
4078,1854
4079,1844
4080,1840
4081,1843
4082,1846
4083,1855
4084,1857
4085,1863
4086,1875
4087,1888
4088,1899
4089,1901
4090,1903
4091,1903
4092,1897
4093,1897
4094,1886
4095,1875
4096,1875
4097,1881
4098,1889
4099,1907
4100,1930
4101,1958
4102,1989
4103,2029
4104,2069
4105,2103
4106,2143
4107,2183
4108,2231
4109,2288
4110,2352
4111,2416
4112,2487
4113,2571
4114,2650
4115,2738
4116,2830
4117,
4118,2926
4119,3024
4120,3135
4121,3243
4122,3345
4123,3440
4124,3535
4125,3633
4126,3727
4127,3815
4128,3862
4129,3861
4130,3827
4131,3747
4132,3637
4133,3490
4134,3322
4135,3137
4136,2931
4137,2727
4138,2514
4139,2305
4140,2099
4141,1904
4142,1718
4143,1560
4144,1413
4145,1295
4146,1207
4147,1158
4148,1137
4149,1152
4150,1191
4151,1247
4152,1317
4153,1393
4154,1475
4155,1554
4156,1621
4157,1683
4158,1737
4159,1776
4160,1807
4161,1830
4162,1840
4163,1841
4164,1847
4165,1854
4166,1858
4167,1865
4168,1872
4169,1885
4170,
4171,
4172,1903
4173,1921
4174,1932
4175,1942
4176,1946
4177,1949
4178,1957
4179,1952
4180,1948
4181,1935
4182,1921
4183,1917
4184,1911
4185,1911
4186,1907
4187,1907
4188,1917
4189,1923
4190,1931
4191,1925
4192,1929
4193,1930
4194,1929
4195,1927
4196,1919
4197,1910
4198,1900
4199,1888
4200,1891
4201,1899
4202,1904
4203,1910
4204,1924
4205,1934
4206,1949
4207,1960
4208,1962
4209,1963
4210,1961
4211,1956
4212,1955
4213,1949
4214,1938
4215,1927
4216,1925
4217,1926
4218,1932
4219,1934
4220,1938
4221,1943
4222,1958
4223,1968
4224,1973
4225,1970
4226,1968
4227,1968
4228,1965
4229,1961
4230,1953
4231,1938
4232,1934
4233,1930
4234,1933
4235,1935
4236,1966
4237,1955
4238,1951
4239,1957
4240,1963
4241,1971
4242,1983
4243,1991
4244,2003
4245,2027
4246,2045
4247,2057
4248,2064
4249,2064
4250,2065
4251,2065
4252,2063
4253,2047
4254,2037
4255,2036
4256,2033
4257,2038
4258,2036
4259,2054
4260,2061
4261,2069
4262,2081
4263,2082
4264,2084
4265,2085
4266,2082
4267,2080
4268,2075
4269,2064
4270,2058
4271,2046
4272,2039
4273,2043
4274,2055
4275,2062
4276,2069
4277,2087
4278,2101
4279,2114
4280,2114
4281,2117
4282,2113
4283,2114
4284,2112
4285,2109
4286,2105
4287,2097
4288,2095
4289,2098
4290,2109
4291,2115
4292,2128
4293,2141
4294,2154
4295,2163
4296,2170
4297,2161
4298,
4299,2160
4300,2160
4301,2151
4302,2148
4303,2134
4304,2123
4305,2114
4306,2109
4307,2111
4308,2115
4309,2117
4310,2128
4311,2139
4312,2151
4313,2162
4314,2162
4315,2159
4316,2154
4317,2150
4318,2143
4319,2133
4320,2128
4321,2117
4322,2102
4323,2100
4324,2099
4325,2102
4326,2103
4327,2109
4328,2115
4329,2127
4330,2134
4331,2135
4332,2137
4333,2133
4334,2131
4335,2128
4336,2124
4337,2112
4338,2100
4339,2098
4340,2099
4341,2103
4342,2112
4343,2112
4344,2123
4345,2130
4346,2145
4347,2146
4348,
4349,2139
4350,2134
4351,2124
4352,2112
4353,2096
4354,2075
4355,2047
4356,2033
4357,2027
4358,2025
4359,2021
4360,2016
4361,2018
4362,2017
4363,2014
4364,2011
4365,2001
4366,1995
4367,1984
4368,1981
4369,1971
4370,1963
4371,1949
4372,1933
4373,1921
4374,1911
4375,1907
4376,1904
4377,1903
4378,1901
4379,1901
4380,1904
4381,1904
4382,1903
4383,1894
4384,1884
4385,1872
4386,1857
4387,1840
4388,1817
4389,1795
4390,1781
4391,1776
4392,1774
4393,1776
4394,1778
4395,1791
4396,1796
4397,1813
4398,1825
4399,1826
4400,1829
4401,1829
4402,1825
4403,1819
4404,1808
4405,1795
4406,1781
4407,1776
4408,1775
4409,1774
4410,1776
4411,1782
4412,1783
4413,1783
4414,1776
4415,1777
4416,1779
4417,1790
4418,1796
4419,1808
4420,1820
4421,1827
4422,1835
4423,1837
4424,
4425,1836
4426,1831
4427,1830
4428,1823
4429,1817
4430,1806
4431,1797
4432,1791
4433,1795
4434,1805
4435,1808
4436,1819
4437,1828
4438,1840
4439,1853
4440,1859
4441,1862
4442,1864
4443,1861
4444,1856
4445,1843
4446,1840
4447,1823
4448,1819
4449,1815
4450,1815
4451,1823
4452,1830
4453,1838
4454,1850
4455,1862
4456,1872
4457,1872
4458,1872
4459,1872
4460,1871
4461,1872
4462,1865
4463,1859
4464,1847
4465,1845
4466,1847
4467,1855
4468,1866
4469,1872
4470,1879
4471,1891
4472,1898
4473,1902
4474,1900
4475,1894
4476,1887
4477,1877
4478,1873
4479,1863
4480,1855
4481,1845
4482,1844
4483,1850
4484,1859
4485,1869
4486,1876
4487,1891
4488,1905
4489,1915
4490,1922
4491,1919
4492,1919
4493,
4494,1915
4495,1905
4496,1903
4497,1890
4498,1879
4499,1870
4500,1871
4501,1872
4502,1877
4503,1887
4504,1902
4505,1915
4506,1930
4507,1940
4508,1938
4509,1938
4510,1936
4511,1927
4512,1919
4513,1907
4514,1895
4515,1886
4516,1881
4517,1877
4518,1879
4519,
4520,
4521,1885
4522,1890
4523,1889
4524,1895
4525,1904
4526,1907
4527,1902
4528,1895
4529,1883
4530,1872
4531,1866
4532,1858
4533,1850
4534,1843
4535,1842
4536,1850
4537,1862
4538,1872
4539,1878
4540,1893
4541,1909
4542,1920
4543,1925
4544,1925
4545,1920
4546,1920
4547,1910
4548,1898
4549,1877
4550,1866
4551,1854
4552,1846
4553,1843
4554,1845
4555,1851
4556,1858
4557,1862
4558,1871
4559,1875
4560,1877
4561,1873
4562,1870
4563,1865
4564,1861
4565,1856
4566,1846
4567,1840
4568,1840
4569,1845
4570,1854
4571,1869
4572,1875
4573,1887
4574,1901
4575,1911
4576,1916
4577,1915
4578,1906
4579,1899
4580,1891
4581,1883
4582,1874
4583,1860
4584,1847
4585,1840
4586,1840
4587,1841
4588,1845
4589,1853
4590,1866
4591,1882
4592,1893
4593,1891
4594,1886
4595,1878
4596,1869
4597,1858
4598,1846
4599,1839
4600,
4601,1824
4602,1825
4603,1828
4604,1835
4605,1840
4606,1846
4607,1854
4608,1861
4609,1872
4610,1877
4611,1872
4612,1867
4613,1862
4614,1853
4615,1841
4616,1837
4617,1827
4618,1824
4619,1825
4620,1834
4621,1838
4622,1850
4623,1857
4624,1865
4625,1877
4626,1891
4627,1897
4628,1898
4629,1894
4630,1889
4631,1878
4632,1867
4633,1857
4634,1840
4635,1833
4636,1833
4637,1838
4638,1841
4639,1855
4640,1863
4641,1879
4642,1904
4643,1911
4644,1915
4645,1911
4646,1909
4647,1903
4648,1882
4649,1868
4650,1842
4651,1825
4652,1814
4653,1812
4654,1813
4655,1817
4656,1823
4657,1837
4658,
4659,1847
4660,1862
4661,1869
4662,1870
4663,1872
4664,1869
4665,1867
4666,1859
4667,1858
4668,1851
4669,1845
4670,1839
4671,1840
4672,1841
4673,1847
4674,1856
4675,1866
4676,1876
4677,1888
4678,1891
4679,1893
4680,1893
4681,1887
4682,1881
4683,1871
4684,1857
4685,1848
4686,1835
4687,1838
4688,1837
4689,1839
4690,1839
4691,1851
4692,1858
4693,1872
4694,1880
4695,1878
4696,1873
4697,1875
4698,1872
4699,1871
4700,1863
4701,1857
4702,1851
4703,1854
4704,1853
4705,
4706,
4707,1856
4708,1867
4709,1865
4710,1873
4711,1882
4712,1892
4713,1904
4714,1902
4715,1906
4716,1905
4717,1904
4718,1901
4719,1891
4720,1877
4721,1872
4722,1865
4723,1859
4724,1857
4725,1855
4726,1862
4727,1865
4728,1874
4729,1884
4730,1887
4731,1891
4732,1893
4733,1892
4734,1890
4735,1885
4736,1883
4737,1872
4738,1869
4739,1865
4740,1867
4741,1870
4742,1871
4743,1880
4744,1885
4745,1902
4746,1908
4747,1910
4748,1905
4749,1905
4750,1903
4751,1899
4752,1886
4753,1872
4754,1861
4755,1856
4756,1859
4757,1859
4758,1868
4759,1872
4760,1889
4761,1904
4762,1920
4763,1932
4764,1936
4765,1938
4766,1938
4767,1935
4768,1934
4769,1927
4770,1915
4771,1905
4772,1987
4773,1986
4774,1983
4775,1975
4776,1977
4777,1983
4778,1989
4779,2000
4780,2006
4781,2015
4782,2026
4783,2031
4784,2031
4785,2019
4786,2007
4787,1995
4788,
4789,1982
4790,1962
4791,1948
4792,1925
4793,1910
4794,1904
4795,1903
4796,1904
4797,1907
4798,1919
4799,1927
4800,1936
4801,1943
4802,1941
4803,1941
4804,1936
4805,1932
4806,1924
4807,1910
4808,1897
4809,1877
4810,1866
4811,1857
4812,1856
4813,1856
4814,1858
4815,1864
4816,1872
4817,1882
4818,1891
4819,1886
4820,1878
4821,1873
4822,1867
4823,1860
4824,1843
4825,1831
4826,1818
4827,1810
4828,1810
4829,1808
4830,1820
4831,1831
4832,1845
4833,1869
4834,1883
4835,1891
4836,1891
4837,1888
4838,1830
4839,1836
4840,1839
4841,1845
4842,1859
4843,1871
4844,1883
4845,1893
4846,1898
4847,1895
4848,1893
